Plot Title: HNT Field,,,,,,
#,"Date Time, GMT-05:00","Temp, øC (LGR S/N: 20042964, SEN S/N: 20042964)","RH, % (LGR S/N: 20042964, SEN S/N: 20042964)",Host Connected (LGR S/N: 20042964),Stopped (LGR S/N: 20042964),End Of File (LGR S/N: 20042964)
1164,6/5/2018 0:52,22.685,78.416,,,
1165,6/5/2018 0:57,22.421,78.104,,,
1166,6/5/2018 1:02,22.182,80.078,,,
1167,6/5/2018 1:07,22.278,80.439,,,
1168,6/5/2018 1:12,22.278,80.836,,,
1169,6/5/2018 1:17,22.134,79.784,,,
1170,6/5/2018 1:22,21.895,80.584,,,
1171,6/5/2018 1:27,21.68,80.198,,,
1172,6/5/2018 1:32,21.537,80.677,,,
1173,6/5/2018 1:37,21.346,81.791,,,
1174,6/5/2018 1:42,21.179,81.783,,,
1175,6/5/2018 1:47,21.155,81.44,,,
1176,6/5/2018 1:52,21.083,81.312,,,
1177,6/5/2018 1:57,21.036,81.892,,,
1178,6/5/2018 2:02,21.059,82.598,,,
1179,6/5/2018 2:07,21.059,82.542,,,
1180,6/5/2018 2:12,20.988,81.881,,,
1181,6/5/2018 2:17,21.107,82.944,,,
1182,6/5/2018 2:22,21.203,81.788,,,
1183,6/5/2018 2:27,21.083,81.425,,,
1184,6/5/2018 2:32,20.94,81.422,,,
1185,6/5/2018 2:37,20.821,81.789,,,
1186,6/5/2018 2:42,20.749,81.324,,,
1187,6/5/2018 2:47,20.702,81.566,,,
1188,6/5/2018 2:52,20.749,82.501,,,
1189,6/5/2018 2:57,20.916,83.627,,,
1190,6/5/2018 3:02,21.107,83.419,,,
1191,6/5/2018 3:07,21.059,81.419,,,
1192,6/5/2018 3:12,21.155,83.178,,,
1193,6/5/2018 3:17,21.226,82.242,,,
1194,6/5/2018 3:22,21.226,82.382,,,
1195,6/5/2018 3:27,21.155,82.479,,,
1196,6/5/2018 3:32,21.107,82.188,,,
1197,6/5/2018 3:37,21.131,82.053,,,
1198,6/5/2018 3:42,21.131,83.089,,,
1199,6/5/2018 3:47,21.441,81.671,,,
1200,6/5/2018 3:52,21.656,82.785,,,
1201,6/5/2018 3:57,21.776,80.841,,,
1202,6/5/2018 4:02,21.799,81.27,,,
1203,6/5/2018 4:07,21.871,80.324,,,
1204,6/5/2018 4:12,21.799,80.846,,,
1205,6/5/2018 4:17,21.632,80.98,,,
1206,6/5/2018 4:22,21.537,80.733,,,
1207,6/5/2018 4:27,21.465,80.831,,,
1208,6/5/2018 4:32,21.537,81.523,,,
1209,6/5/2018 4:37,21.513,81.687,,,
1210,6/5/2018 4:42,21.513,81.602,,,
1211,6/5/2018 4:47,21.561,80.031,,,
1212,6/5/2018 4:52,21.25,79.2,,,
1213,6/5/2018 4:57,20.916,79.894,,,
1214,6/5/2018 5:02,20.749,81.071,,,
1215,6/5/2018 5:07,20.63,81.298,,,
1216,6/5/2018 5:12,20.511,81.413,,,
1217,6/5/2018 5:17,20.44,81.65,,,
1218,6/5/2018 5:22,20.416,81.728,,,
1219,6/5/2018 5:27,20.392,82.506,,,
1220,6/5/2018 5:32,20.392,81.975,,,
1221,6/5/2018 5:37,20.297,82.094,,,
1222,6/5/2018 5:42,20.249,81.832,,,
1223,6/5/2018 5:47,20.249,82.587,,,
1224,6/5/2018 5:52,19.702,79.071,,,
1225,6/5/2018 5:57,18.132,85.26,,,
1226,6/5/2018 6:02,17.275,89.283,,,
1227,6/5/2018 6:07,16.966,91.288,,,
1228,6/5/2018 6:12,17.061,91.232,,,
1229,6/5/2018 6:17,17.894,87.979,,,
1230,6/5/2018 6:22,18.132,87.683,,,
1231,6/5/2018 6:27,17.252,88.607,,,
1232,6/5/2018 6:32,17.275,89.685,,,
1233,6/5/2018 6:37,18.298,86.636,,,
1234,6/5/2018 6:42,19.559,82.545,,,
1235,6/5/2018 6:47,20.797,79.953,,,
1236,6/5/2018 6:52,22.086,77.089,,,
1237,6/5/2018 6:57,22.637,75.412,,,
1238,6/5/2018 7:02,23.501,73.34,,,
1239,6/5/2018 7:07,25.458,66.442,,,
1240,6/5/2018 7:12,26.676,62.595,,,
1241,6/5/2018 7:17,27.856,59.969,,,
1242,6/5/2018 7:22,28.252,57.183,,,
1243,6/5/2018 7:27,29.221,54.796,,,
1244,6/5/2018 7:32,29.371,55.103,,,
1245,6/5/2018 7:37,28.202,57.27,,,
1246,6/5/2018 7:42,27.881,55.932,,,
1247,6/5/2018 7:47,27.831,57.936,,,
1248,6/5/2018 7:52,29.096,55.317,,,
1249,6/5/2018 7:57,30.073,52.167,,,
1250,6/5/2018 8:02,30.957,53.347,,,
1251,6/5/2018 8:07,32.003,48.598,,,
1252,6/5/2018 8:12,33.269,46.293,,,
1253,6/5/2018 8:17,33.035,47.252,,,
1254,6/5/2018 8:22,33.035,47.384,,,
1255,6/5/2018 8:27,33.425,49.203,,,
1256,6/5/2018 8:32,33.321,49.32,,,
1257,6/5/2018 8:37,33.66,46.405,,,
1258,6/5/2018 8:42,33.87,46.133,,,
1259,6/5/2018 8:47,34.237,44.751,,,
1260,6/5/2018 8:52,34.554,44.289,,,
1261,6/5/2018 8:57,35.564,43.034,,,
1262,6/5/2018 9:02,35.164,43.458,,,
1263,6/5/2018 9:07,35.137,44.323,,,
1264,6/5/2018 9:12,35.671,42.912,,,
1265,6/5/2018 9:17,32.906,47.532,,,
1266,6/5/2018 9:22,32.389,49.463,,,
1267,6/5/2018 9:27,34.027,47.9,,,
1268,6/5/2018 9:32,34.264,45.053,,,
1269,6/5/2018 9:37,35.057,45.91,,,
1270,6/5/2018 9:42,35.537,42.528,,,
1271,6/5/2018 9:47,36.182,45.644,,,
1272,6/5/2018 9:52,36.399,45.469,,,
1273,6/5/2018 9:57,36.155,43.435,,,
1274,6/5/2018 10:02,34.132,47.913,,,
1275,6/5/2018 10:07,33.399,50.179,,,
1276,6/5/2018 10:12,33.974,47.828,,,
1277,6/5/2018 10:17,35.324,44.01,,,
1278,6/5/2018 10:22,36.426,45.339,,,
1279,6/5/2018 10:27,37.188,42.204,,,
1280,6/5/2018 10:32,37.325,43.364,,,
1281,6/5/2018 10:37,37.903,42.316,,,
1282,6/5/2018 10:42,38.097,41.389,,,
1283,6/5/2018 10:47,37.325,42.624,,,
1284,6/5/2018 10:52,37.82,42.138,,,
1285,6/5/2018 10:57,37.49,41.865,,,
1286,6/5/2018 11:02,37.627,43.533,,,
1287,6/5/2018 11:07,37.38,43.169,,,
1288,6/5/2018 11:12,37.903,38.955,,,
1289,6/5/2018 11:17,37.793,43.282,,,
1290,6/5/2018 11:22,37.407,41.011,,,
1291,6/5/2018 11:27,35.913,43.039,,,
1292,6/5/2018 11:32,36.453,45.008,,,
1293,6/5/2018 11:37,37.655,39.883,,,
1294,6/5/2018 11:42,37.545,43.557,,,
1295,6/5/2018 11:47,37.545,38.578,,,
1296,6/5/2018 11:52,37.024,41.545,,,
1297,6/5/2018 11:57,37.161,43.682,,,
1298,6/5/2018 12:02,37.133,43.545,,,
1299,6/5/2018 12:07,37.82,39.628,,,
1300,6/5/2018 12:12,38.18,36.793,,,
1301,6/5/2018 12:17,35.19,45.328,,,
1302,6/5/2018 12:22,36.209,46.113,,,
1303,6/5/2018 12:27,36.779,41.079,,,
1304,6/5/2018 12:32,37.188,39.019,,,
1305,6/5/2018 12:37,37.931,38.002,,,
1306,6/5/2018 12:42,36.942,42.076,,,
1307,6/5/2018 12:47,34.501,44.216,,,
1308,6/5/2018 12:52,36.588,39.026,,,
1309,6/5/2018 12:57,37.435,38.635,,,
1310,6/5/2018 13:02,38.014,39.682,,,
1311,6/5/2018 13:07,37.49,37.958,,,
1312,6/5/2018 13:12,36.888,40.279,,,
1313,6/5/2018 13:17,36.399,41.174,,,
1314,6/5/2018 13:22,37.188,39.971,,,
1315,6/5/2018 13:27,36.129,40.436,,,
1316,6/5/2018 13:32,37.024,42.321,,,
1317,6/5/2018 13:37,37.27,39.911,,,
1318,6/5/2018 13:42,36.833,40.747,,,
1319,6/5/2018 13:47,37.133,43.679,,,
1320,6/5/2018 13:52,37.298,39.371,,,
1321,6/5/2018 13:57,37.876,40.314,,,
1322,6/5/2018 14:02,36.997,38.148,,,
1323,6/5/2018 14:07,36.86,38.748,,,
1324,6/5/2018 14:12,37.325,38.897,,,
1325,6/5/2018 14:17,37.627,42.691,,,
1326,6/5/2018 14:22,37.738,40.164,,,
1327,6/5/2018 14:27,37.738,39.722,,,
1328,6/5/2018 14:32,37.133,38.332,,,
1329,6/5/2018 14:37,37.27,40.454,,,
1330,6/5/2018 14:40,,,Logged,,
1331,6/5/2018 14:42,36.942,41.907,,,
1332,6/5/2018 14:47,36.507,41.051,,,
1333,6/5/2018 14:52,36.048,42.517,,,
1334,6/5/2018 14:57,36.561,39.702,,,
1335,6/5/2018 15:02,36.806,40.135,,,
1336,6/5/2018 15:07,37.079,39.926,,,
1337,6/5/2018 15:12,36.915,39.875,,,
1338,6/5/2018 15:17,36.534,40.851,,,
1339,6/5/2018 15:22,36.426,39.621,,,
1340,6/5/2018 15:27,35.967,41.195,,,
1341,6/5/2018 15:32,35.994,40.287,,,
1342,6/5/2018 15:37,35.832,41.888,,,
1343,6/5/2018 15:42,36.021,41.538,,,
1344,6/5/2018 15:47,35.967,40.385,,,
1345,6/5/2018 15:52,36.209,40.816,,,
1346,6/5/2018 15:57,35.671,40.692,,,
1347,6/5/2018 16:02,35.511,40.877,,,
1348,6/5/2018 16:07,35.806,41.717,,,
1349,6/5/2018 16:12,36.182,41.016,,,
1350,6/5/2018 16:17,36.102,40.872,,,
1351,6/5/2018 16:22,36.075,39.788,,,
1352,6/5/2018 16:27,35.967,40.453,,,
1353,6/5/2018 16:32,36.643,39.032,,,
1354,6/5/2018 16:37,36.345,38.696,,,
1355,6/5/2018 16:42,36.209,37.934,,,
1356,6/5/2018 16:47,36.129,40.098,,,
1357,6/5/2018 16:52,35.913,40.38,,,
1358,6/5/2018 16:57,35.994,40.794,,,
1359,6/5/2018 17:02,35.752,41.24,,,
1360,6/5/2018 17:07,35.377,39.31,,,
1361,6/5/2018 17:12,35.244,41.186,,,
1362,6/5/2018 17:17,35.725,39.819,,,
1363,6/5/2018 17:22,35.537,38.886,,,
1364,6/5/2018 17:27,35.19,40.203,,,
1365,6/5/2018 17:32,35.137,39.893,,,
1366,6/5/2018 17:37,35.244,40.175,,,
1367,6/5/2018 17:42,34.898,40.745,,,
1368,6/5/2018 17:47,35.35,40.152,,,
1369,6/5/2018 17:52,35.35,40.86,,,
1370,6/5/2018 17:57,35.084,40.899,,,
1371,6/5/2018 18:02,35.244,42.831,,,
1372,6/5/2018 18:07,34.712,40.961,,,
1373,6/5/2018 18:12,34.739,40.963,,,
1374,6/5/2018 18:17,34.924,41.521,,,
1375,6/5/2018 18:22,34.686,41.193,,,
1376,6/5/2018 18:27,34.316,41.657,,,
1377,6/5/2018 18:32,34.343,43.098,,,
1378,6/5/2018 18:37,34.474,42.645,,,
1379,6/5/2018 18:42,34.501,42.715,,,
1380,6/5/2018 18:47,34.132,43.608,,,
1381,6/5/2018 18:52,33.817,43.872,,,
1382,6/5/2018 18:57,33.608,44.811,,,
1383,6/5/2018 19:02,33.451,45.257,,,
1384,6/5/2018 19:07,33.295,46.691,,,
1385,6/5/2018 19:12,32.957,46.255,,,
1386,6/5/2018 19:17,32.906,46.183,,,
1387,6/5/2018 19:22,32.776,46.629,,,
1388,6/5/2018 19:27,32.673,49.825,,,
1389,6/5/2018 19:32,32.75,48.921,,,
1390,6/5/2018 19:37,32.466,50.839,,,
1391,6/5/2018 19:42,32.209,49.895,,,
1392,6/5/2018 19:47,31.798,51.205,,,
1393,6/5/2018 19:52,31.798,51.366,,,
1394,6/5/2018 19:57,32.983,56.163,,,
1395,6/5/2018 20:02,32.906,56.567,,,
1396,6/5/2018 20:07,32.544,58.233,,,
1397,6/5/2018 20:12,32.183,58.148,,,
1398,6/5/2018 20:17,31.824,60.272,,,
1399,6/5/2018 20:22,31.466,59.462,,,
1400,6/5/2018 20:27,31.67,58.546,,,
1401,6/5/2018 20:32,31.798,57.043,,,
1402,6/5/2018 20:37,31.67,56.356,,,
1403,6/5/2018 20:42,31.517,57.382,,,
1404,6/5/2018 20:47,31.441,58.037,,,
1405,6/5/2018 20:52,31.364,58.594,,,
1406,6/5/2018 20:57,31.288,60.127,,,
1407,6/5/2018 21:02,30.805,63.237,,,
1408,6/5/2018 21:07,30.729,61.23,,,
1409,6/5/2018 21:12,30.78,60.048,,,
1410,6/5/2018 21:17,30.679,60.095,,,
1411,6/5/2018 21:22,30.603,61.46,,,
1412,6/5/2018 21:27,30.628,61.495,,,
1413,6/5/2018 21:32,30.603,61.616,,,
1414,6/5/2018 21:37,30.451,61.28,,,
1415,6/5/2018 21:42,30.325,63.221,,,
1416,6/5/2018 21:47,30.249,62.805,,,
1417,6/5/2018 21:52,30.224,62.21,,,
1418,6/5/2018 21:57,30.174,63.01,,,
1419,6/5/2018 22:02,30.123,62.691,,,
1420,6/5/2018 22:07,30.048,64.104,,,
1421,6/5/2018 22:12,29.722,66.663,,,
1422,6/5/2018 22:17,29.296,67.627,,,
1423,6/5/2018 22:22,29.521,66.598,,,
1424,6/5/2018 22:27,29.246,68.591,,,
1425,6/5/2018 22:32,29.421,66.121,,,
1426,6/5/2018 22:37,29.646,64.531,,,
1427,6/5/2018 22:42,29.446,66.493,,,
1428,6/5/2018 22:47,29.096,67.287,,,
1429,6/5/2018 22:52,29.371,66.602,,,
1430,6/5/2018 22:57,29.296,68.691,,,
1431,6/5/2018 23:02,28.723,70.492,,,
1432,6/5/2018 23:07,28.997,68.82,,,
1433,6/5/2018 23:12,29.146,67.844,,,
1434,6/5/2018 23:17,28.748,69.471,,,
1435,6/5/2018 23:22,28.798,68.147,,,
1436,6/5/2018 23:27,29.047,68.707,,,
1437,6/5/2018 23:32,28.524,69.793,,,
1438,6/5/2018 23:37,28.549,70.58,,,
1439,6/5/2018 23:42,28.425,72.893,,,
1440,6/5/2018 23:47,28.227,71.332,,,
1441,6/5/2018 23:52,28.624,70.293,,,
1442,6/5/2018 23:57,28.475,72.604,,,
1443,6/19/2018 10:38,,,Logged,,
1444,6/19/2018 10:38,,,,Logged,Logged
